sku,slug,model,category,parameter,value,unit,notes,url,updated
КОН-BX_6W1-224,bx-6w1,BX 6W1,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-232,bx-6w1,BX 6W1,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-920,bx-6w1,BX 6W1,Контроллеры BX-6x,Площадь управления:,Один цвет 64K: 3200*16 2048*32 1024*64; Два цвета 48K: 3072*16 1536*32 768*64; Три цвета 32K: 2048*16 1024*32 512*64 256*128,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-920,bx-6w1,BX 6W1,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2048*64 1344*96 1024*128; Два цвета 2048*32 1024*64 672*96 512*128,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-920,bx-6w1,BX 6W1,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-920,bx-6w1,BX 6W1,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-920,bx-6w1,BX 6W1,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-558,bx-6w1,BX 6W1,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-558,bx-6w1,BX 6W1,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-942,bx-6w1,BX 6W1,Контроллеры BX-6x,Режим соединения:,"WiFi, USB",,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-942,bx-6w1,BX 6W1,Контроллеры BX-6x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-942,bx-6w1,BX 6W1,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-942,bx-6w1,BX 6W1,Контроллеры BX-6x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-495,bx-6w1,BX 6W1,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные, трехцветные",,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W1-495,bx-6w1,BX 6W1,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6w1,2026-03-28 15:55:38
КОН-BX_6W3_WIF-456,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Количество рядов и тип хаба:,8 разъемов T12; 4 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-456,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-433,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-433,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Максимальная мощность:,≤ 1.8 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-433,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Максимальная мощность:,≤2.5 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-224,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-224,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-232,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-232,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Память:,4 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-920,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 128K: 3200*32 2048*64 1024*128; Два цвета 96K: 3072*32 1536*64 768*128,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-920,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*16 1024*32 672*48 512*64; Два цвета 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-920,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*64 1024*128 672*192 512*256; Два цвета 1024*64 512*128 336*192 256*256,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-920,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 2048*128 1344*192 1024*256; Два цвета 2048*128 1344*192 1024*256,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-920,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*32 2112*48 1600*64; Два цвета 1600*32 1056*48 800*64,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-558,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-558,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-942,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Режим соединения:,"WiFi, USB",,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-942,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Режим соединения:,Ethernet,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-942,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-942,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Режим соединения:,RS232/USB ближний беспроводной,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-495,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные",,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6W3_WIF-495,bx-6w3-wifi,BX 6W3 WIFI,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6w3-wifi,2026-03-28 15:55:42
КОН-BX_6WT_081-456,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Количество рядов и тип хаба:,4 разъема T12; 2 разъема T08,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-433,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Максимальная мощность:,≤2 Вт,W,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-433,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Максимальная мощность:,"≤ 0,6 Вт",W,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-224,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Напряжение:,5V,V,3.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-224,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-232,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Память:,2 Mb,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-920,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 16K: 1024*16 512*32 336*48 256*64; Два цвета 16K: 1024*16 512*32 336*48 256*64,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-920,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 512*256,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-920,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 3200*16 2048*32 1344*48 1024*64; Два цвета 1600*16 1024*32 672*48 512*64,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-920,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 1024*16 512*32; Два цвета 512*16 256*32,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-920,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Площадь управления:,Один цвет 640*16 320*32; Два цвета 320*16 160*32,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-558,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Яркость",,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-558,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-942,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Режим соединения:,"WiFi, USB",,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-942,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Режим соединения:,USB,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-942,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Режим соединения:,"Ethernet, USB",,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-495,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Тип поддерживаемых модулей:,"Все монохромные, двухцветные",,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_6WT_081-495,bx-6wt-0812-wifi,BX 6WT 0812 WIFI,Контроллеры BX-6x,Тип поддерживаемых модулей:,Все монохромные и двухцветные,,,http://onbon.ru/product/controllers-bx6/bx-6wt-0812-wifi,2026-03-28 15:55:40
КОН-BX_Y04-499,bx-y04,BX Y04,Контроллеры YQ-серии,Внешняя память:,Max 256 Gb,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-420,bx-y04,BX Y04,Контроллеры YQ-серии,Вывод звука:,"Есть, Jack 3.5 мм",mm,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-456,bx-y04,BX Y04,Контроллеры YQ-серии,Количество рядов и тип хаба:,4 разъема T75,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-456,bx-y04,BX Y04,Контроллеры YQ-серии,Количество рядов и тип хаба:,8 разъемов T75,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-456,bx-y04,BX Y04,Контроллеры YQ-серии,Количество рядов и тип хаба:,2 разъема T75; 4 разъема T08,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-456,bx-y04,BX Y04,Контроллеры YQ-серии,Количество рядов и тип хаба:,2 разъема 50PIN,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-559,bx-y04,BX Y04,Контроллеры YQ-серии,Конфигурация оборудования:,"Процессор dual-core 1GHz, 512MB DRAM",,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-433,bx-y04,BX Y04,Контроллеры YQ-серии,Максимальная мощность:,≤ 10 Вт,W,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-433,bx-y04,BX Y04,Контроллеры YQ-серии,Максимальная мощность:,≤ 2 Вт,W,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-433,bx-y04,BX Y04,Контроллеры YQ-серии,Максимальная мощность:,≤ 4 Вт,W,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-224,bx-y04,BX Y04,Контроллеры YQ-серии,Напряжение:,5V,V,4.5V~6V,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-224,bx-y04,BX Y04,Контроллеры YQ-серии,Напряжение:,5V,V,3.5V-6V,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-224,bx-y04,BX Y04,Контроллеры YQ-серии,Напряжение:,5V,V,4~6V,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-232,bx-y04,BX Y04,Контроллеры YQ-серии,Память:,4 Gb,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-232,bx-y04,BX Y04,Контроллеры YQ-серии,Память:,512 Mb,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-232,bx-y04,BX Y04,Контроллеры YQ-серии,Память:,128 Mb,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-920,bx-y04,BX Y04,Контроллеры YQ-серии,Площадь управления:,64K: 512*128,,"W≤1024, H≤256",http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-920,bx-y04,BX Y04,Контроллеры YQ-серии,Площадь управления:,"1024*128, 672*192, 512*256, 336*384, 256*512",,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-920,bx-y04,BX Y04,Контроллеры YQ-серии,Площадь управления:,"1024*64, 512*128, 336*192, 256*256",,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-920,bx-y04,BX Y04,Контроллеры YQ-серии,Площадь управления:,512*32 400*40 336*48 256*64 200*80,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-920,bx-y04,BX Y04,Контроллеры YQ-серии,Площадь управления:,384*256,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-558,bx-y04,BX Y04,Контроллеры YQ-серии,Поддержка датчиков:,"Температура, Температура и влажность, ИК пульт, Датчик яркости",,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-558,bx-y04,BX Y04,Контроллеры YQ-серии,Поддержка датчиков:,"Температура, Температура и влажность, ИК, Датчик яркости",,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-558,bx-y04,BX Y04,Контроллеры YQ-серии,Поддержка датчиков:,"Температура, Температура и влажность, ИК",,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-942,bx-y04,BX Y04,Контроллеры YQ-серии,Режим соединения:,"Ethernet, USB-port, iLEDCloud",,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-942,bx-y04,BX Y04,Контроллеры YQ-серии,Режим соединения:,"Ethernet, USB, 3GW",,CDMA,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
КОН-BX_Y04-942,bx-y04,BX Y04,Контроллеры YQ-серии,Режим соединения:,100M Еthernet/RS232/RS485/USB,,,http://onbon.ru/product/controllers-yq/bx-y04,2026-03-28 15:54:38
